算法,实例名称,工件数,工厂数,工序数,Alpha,实例序号,目标值,下界,Gap,迭代次数,总求解时间(s),主问题时间(s),子问题阶段1时间(s),子问题阶段2时间(s),拒绝订单个数
LBBD31noub.py,50-5-6-a1-i2.json,50,5,6,1,2,13110,8468,0.354080854,69,1298.885,1237.959,60.264,0,50
LBBD31noub.py,50-5-6-a100-i3.json,50,5,6,100,3,8607,8607,0,1,1.932,0.333,1.326,0,19
LBBD31noub.py,50-5-7-a0.1-i3.json,50,5,7,0.1,3,13240,8833,0.332854985,128,1833.396,1724.7,107.956,0,50
LBBD31noub.py,50-5-7-a1-i2.json,50,5,7,1,2,13110,8249,0.37078566,119,1832.996,1718.212,114.029,0,50
LBBD31noub.py,50-5-8-a1-i1.json,50,5,8,1,1,11840,8321,0.297212838,166,1814.657,1701.412,112.361,0,50
LBBD31noub.py,50-5-8-a100-i2.json,50,5,8,100,2,8059,8059,0,1,1.29,0.389,0.569,0,23
LBBD31noub.py,70-3-6-a1-i1.json,70,3,6,1,1,17480,12379,0.291819222,66,1744.119,1608.03,135.609,0,70
LBBD31noub.py,70-3-6-a100-i2.json,70,3,6,100,2,11550,11550,0,1,2.49,0.278,1.99,0,30
LBBD31noub.py,70-3-7-a0.1-i1.json,70,3,7,0.1,1,17480,12361,0.29284897,40,1336.444,865.686,470.375,0,70
LBBD31noub.py,70-3-7-a1-i2.json,70,3,7,1,2,17850,12240,0.314285714,16,505.941,412.753,92.587,0,70
LBBD31noub.py,70-3-8-a0.1-i3.json,70,3,8,0.1,3,18920,12554,0.336469345,51,1810.818,640.089,1170.258,0,70
LBBD31noub.py,70-3-8-a100-i1.json,70,3,8,100,1,12746,12746,0,5,171.015,1.924,168.723,0,37
LBBD31noub.py,70-4-6-a1-i1.json,70,4,6,1,1,17110,12432,0.273407,30,1812.238,608.02,1204.017,0,70
LBBD31noub.py,70-4-6-a10-i2.json,70,4,6,10,2,18260,11470,0.371851041,230,1805.162,902.392,901.665,0,70
LBBD31noub.py,70-4-7-a0.1-i3.json,70,4,7,0.1,3,18380,12496,0.320130577,47,1834.247,841.61,992.107,0,70
LBBD31noub.py,70-4-7-a10-i3.json,70,4,7,10,3,18380,12357,0.327693145,170,1803.92,533.551,1269.334,0,70
LBBD31noub.py,70-4-8-a0.1-i2.json,70,4,8,0.1,2,18260,11929,0.346714129,4,155.382,145.746,9.247,0,70
LBBD31noub.py,70-4-8-a100-i1.json,70,4,8,100,1,11915,11915,0,17,567.497,10.364,556.541,0,32
LBBD31noub.py,70-5-6-a1-i1.json,70,5,6,1,1,17250,12272,0.28857971,111,1814.097,1681.204,131.886,0,70
LBBD31noub.py,70-5-6-a100-i3.json,70,5,6,100,3,11342,11342,0,1,5.612,0.589,4.674,0,29
LBBD31noub.py,70-5-7-a1-i1.json,70,5,7,1,1,17250,11551,0.330376812,30,737.13,609.895,126.663,0,70
LBBD31noub.py,70-5-7-a10-i3.json,70,5,7,10,3,18060,11712,0.351495017,175,1802.475,617.185,1184.219,0,70
LBBD31noub.py,70-5-8-a10-i2.json,70,5,8,10,2,18390,11086,0.397172376,129,1808.647,1055.837,751.767,0,70
LBBD31noub.py,70-5-8-a100-i1.json,70,5,8,100,1,11648,11648,0,1,3.037,0.674,1.884,0,32
