算法,实例名称,工件数,工厂数,工序数,Alpha,实例序号,目标值,下界,Gap,迭代次数,总求解时间(s),主问题时间(s),子问题阶段1时间(s),子问题阶段2时间(s),拒绝订单个数
LBBD3.py,70-4-6-a10-i2.json,70,4,6,10,2,13058,11442,0.123755552,66,1810.213,165.253,259.863,1384.658,45
LBBD3.py,70-4-7-a0.1-i3.json,70,4,7,0.1,3,16084,12483,0.223887093,30,1820.53,600.633,703.473,515.963,61
LBBD3.py,70-4-7-a10-i3.json,70,4,7,10,3,13085,12350,0.056171188,89,1811.443,354.827,650.165,805.832,41
LBBD3.py,70-4-8-a0.1-i2.json,70,4,8,0.1,2,15364,11738,0.236006248,28,1823.354,1586.946,101.327,134.674,59
LBBD3.py,70-4-8-a100-i1.json,70,4,8,100,1,11915,11915,0,17,674.704,11.237,491.751,171.356,32
LBBD3.py,70-5-6-a1-i1.json,70,5,6,1,1,14354,12263,0.14567368,74,1824.071,1487.536,92.76,243.122,57
LBBD3.py,70-5-6-a100-i3.json,70,5,6,100,3,11342,11342,0,1,5.591,0.551,4.591,0,29
LBBD3.py,70-5-7-a1-i1.json,70,5,7,1,1,14646,11405,0.221289089,41,1815.083,1473.604,166.443,174.38,58
LBBD3.py,70-5-7-a10-i3.json,70,5,7,10,3,11853,11705,0.01248629,98,1814.798,339.1,654.439,820.496,37
LBBD3.py,70-5-8-a10-i2.json,70,5,8,10,2,12175,11083,0.089691992,97,1814.498,983.013,509.858,320.72,41
LBBD3.py,70-5-8-a100-i1.json,70,5,8,100,1,11648,11648,0,1,2.771,0.624,1.679,0,32
