算法,实例名称,工件数,工厂数,工序数,Alpha,实例序号,目标值,下界,Gap,迭代次数,总求解时间(s),主问题时间(s),子问题阶段1时间(s),子问题阶段2时间(s),拒绝订单个数
LBBD3.py,5-3-3-a100-i1.json,5,3,3,100,1,796,796,0,1,0.263,0.014,0.238,0,2
LBBD3.py,5-3-3-a100-i2.json,5,3,3,100,2,938,938,0,1,0.193,0.014,0.171,0,1
LBBD3.py,5-3-3-a100-i3.json,5,3,3,100,3,1099,1099,0,1,0.275,0.014,0.252,0,1
LBBD3.py,5-3-4-a0.1-i1.json,5,3,4,0.1,1,871,871,0,1,0.198,0.009,0.179,0,2
LBBD3.py,5-3-4-a0.1-i2.json,5,3,4,0.1,2,1007,1007,0,1,0.204,0.016,0.175,0,2
LBBD3.py,5-3-4-a0.1-i3.json,5,3,4,0.1,3,1100,1100,0,1,0.114,0.014,0.085,0,3
LBBD3.py,5-3-4-a1-i1.json,5,3,4,1,1,871,871,0,1,0.195,0.015,0.17,0,2
LBBD3.py,5-3-4-a1-i2.json,5,3,4,1,2,1007,1007,0,1,0.202,0.012,0.174,0,2
LBBD3.py,5-3-4-a1-i3.json,5,3,4,1,3,1194,1194,0,1,0.103,0.013,0.078,0,4
LBBD3.py,5-3-4-a10-i1.json,5,3,4,10,1,871,871,0,1,0.19,0.013,0.165,0,2
LBBD3.py,5-3-4-a10-i2.json,5,3,4,10,2,1007,1007,0,1,0.199,0.013,0.171,0,2
LBBD3.py,5-3-4-a10-i3.json,5,3,4,10,3,1107,1107,0,1,0.106,0.011,0.085,0,3
LBBD3.py,5-3-4-a100-i1.json,5,3,4,100,1,871,871,0,1,0.208,0.018,0.178,0,2
LBBD3.py,5-3-4-a100-i2.json,5,3,4,100,2,1007,1007,0,1,0.198,0.013,0.174,0,2
LBBD3.py,5-3-4-a100-i3.json,5,3,4,100,3,1107,1107,0,1,0.11,0.012,0.088,0,3
LBBD3.py,5-3-5-a0.1-i1.json,5,3,5,0.1,1,930,930,0,2,0.53,0.024,0.412,0.081,2
LBBD3.py,5-3-5-a0.1-i2.json,5,3,5,0.1,2,1123,1123,0,2,0.479,0.022,0.36,0.083,3
LBBD3.py,5-3-5-a0.1-i3.json,5,3,5,0.1,3,1081,1081,0,3,0.945,0.062,0.592,0.263,3
LBBD3.py,5-3-5-a1-i1.json,5,3,5,1,1,930,930,0,1,0.27,0.016,0.24,0,2
LBBD3.py,5-3-5-a1-i2.json,5,3,5,1,2,1123,1123,0,2,0.463,0.025,0.336,0.08,3
LBBD3.py,5-3-5-a1-i3.json,5,3,5,1,3,1021,1021,0,2,0.461,0.025,0.339,0.081,2
LBBD3.py,5-3-5-a10-i1.json,5,3,5,10,1,885,885,0,1,0.204,0.017,0.165,0,2
LBBD3.py,5-3-5-a10-i2.json,5,3,5,10,2,1117,1117,0,1,0.193,0.015,0.165,0,2
LBBD3.py,5-3-5-a10-i3.json,5,3,5,10,3,1005,1005,0,1,0.219,0.016,0.187,0,2
LBBD3.py,5-3-5-a100-i1.json,5,3,5,100,1,885,885,0,1,0.199,0.02,0.165,0,2
LBBD3.py,5-3-5-a100-i2.json,5,3,5,100,2,1117,1117,0,1,0.204,0.016,0.175,0,2
LBBD3.py,5-3-5-a100-i3.json,5,3,5,100,3,1005,1005,0,1,0.206,0.018,0.176,0,2
LBBD3.py,5-4-3-a0.1-i1.json,5,4,3,0.1,1,838,838,0,1,0.214,0.035,0.161,0,2
LBBD3.py,5-4-3-a0.1-i2.json,5,4,3,0.1,2,998,998,0,1,0.291,0.025,0.252,0,2
LBBD3.py,5-4-3-a0.1-i3.json,5,4,3,0.1,3,1162,1162,0,3,1.05,0.046,0.706,0.284,2
LBBD3.py,5-4-3-a1-i1.json,5,4,3,1,1,838,838,0,1,0.208,0.018,0.173,0,2
LBBD3.py,5-4-3-a1-i2.json,5,4,3,1,2,949,949,0,2,0.622,0.028,0.412,0.169,1
LBBD3.py,5-4-3-a1-i3.json,5,4,3,1,3,1057,1057,0,1,0.276,0.014,0.252,0,1
LBBD3.py,5-4-3-a10-i1.json,5,4,3,10,1,832,832,0,1,0.112,0.012,0.09,0,2
LBBD3.py,5-4-3-a10-i2.json,5,4,3,10,2,922,922,0,1,0.183,0.013,0.158,0,1
LBBD3.py,5-4-3-a10-i3.json,5,4,3,10,3,1057,1057,0,1,0.269,0.014,0.244,0,1
LBBD3.py,5-4-3-a100-i1.json,5,4,3,100,1,832,832,0,1,0.112,0.013,0.088,0,2
LBBD3.py,5-4-3-a100-i2.json,5,4,3,100,2,922,922,0,1,0.196,0.014,0.169,0,1
LBBD3.py,5-4-3-a100-i3.json,5,4,3,100,3,1057,1057,0,1,0.264,0.014,0.24,0,1
LBBD3.py,5-4-4-a0.1-i1.json,5,4,4,0.1,1,798,798,0,1,0.187,0.014,0.16,0,2
LBBD3.py,5-4-4-a0.1-i2.json,5,4,4,0.1,2,1139,1139,0,1,0.26,0.015,0.232,0,2
LBBD3.py,5-4-4-a0.1-i3.json,5,4,4,0.1,3,1149,1149,0,3,0.909,0.046,0.699,0.149,2
LBBD3.py,5-4-4-a1-i1.json,5,4,4,1,1,798,798,0,1,0.189,0.014,0.162,0,2
LBBD3.py,5-4-4-a1-i2.json,5,4,4,1,2,1139,1139,0,1,0.288,0.015,0.261,0,2
LBBD3.py,5-4-4-a1-i3.json,5,4,4,1,3,1149,1149,0,4,1.292,0.049,0.998,0.231,2
LBBD3.py,5-4-4-a10-i1.json,5,4,4,10,1,818,818,0,2,0.519,0.025,0.401,0.078,2
LBBD3.py,5-4-4-a10-i2.json,5,4,4,10,2,1139,1139,0,1,0.283,0.017,0.244,0,2
LBBD3.py,5-4-4-a10-i3.json,5,4,4,10,3,1124,1124,0,1,0.268,0.015,0.238,0,1
LBBD3.py,5-4-4-a100-i1.json,5,4,4,100,1,798,798,0,1,0.193,0.015,0.165,0,2
LBBD3.py,5-4-4-a100-i2.json,5,4,4,100,2,1139,1139,0,1,0.26,0.018,0.225,0,2
LBBD3.py,5-4-4-a100-i3.json,5,4,4,100,3,1124,1124,0,1,0.277,0.018,0.238,0,1
LBBD3.py,5-4-5-a0.1-i1.json,5,4,5,0.1,1,815,815,0,2,0.541,0.037,0.4,0.079,2
LBBD3.py,5-4-5-a0.1-i2.json,5,4,5,0.1,2,989,989,0,1,0.185,0.014,0.156,0,2
LBBD3.py,5-4-5-a0.1-i3.json,5,4,5,0.1,3,1039,1039,0,3,1.283,0.081,0.93,0.252,1
LBBD3.py,5-4-5-a1-i1.json,5,4,5,1,1,815,815,0,2,0.529,0.034,0.402,0.077,2
LBBD3.py,5-4-5-a1-i2.json,5,4,5,1,2,989,989,0,1,0.202,0.015,0.17,0,2
LBBD3.py,5-4-5-a1-i3.json,5,4,5,1,3,997,997,0,1,0.36,0.016,0.323,0,0
LBBD3.py,5-4-5-a10-i1.json,5,4,5,10,1,810,810,0,1,0.213,0.024,0.168,0,2
LBBD3.py,5-4-5-a10-i2.json,5,4,5,10,2,989,989,0,1,0.197,0.015,0.166,0,2
LBBD3.py,5-4-5-a10-i3.json,5,4,5,10,3,997,997,0,1,0.373,0.021,0.328,0,0
LBBD3.py,5-4-5-a100-i1.json,5,4,5,100,1,810,810,0,1,0.24,0.021,0.2,0,2
LBBD3.py,5-4-5-a100-i2.json,5,4,5,100,2,989,989,0,1,0.206,0.02,0.166,0,2
LBBD3.py,5-4-5-a100-i3.json,5,4,5,100,3,997,997,0,1,0.363,0.019,0.314,0,0
LBBD3.py,10-2-3-a0.1-i1.json,10,2,3,0.1,1,2501,2501,0,10,3.518,0.284,1.363,1.856,7
LBBD3.py,10-2-3-a0.1-i2.json,10,2,3,0.1,2,2394,2394,0,12,5.588,0.952,1.914,2.706,7
LBBD3.py,10-2-3-a0.1-i3.json,10,2,3,0.1,3,2412,2412,0,8,3.177,0.319,1.269,1.574,6
LBBD3.py,10-2-3-a1-i1.json,10,2,3,1,1,2364,2364,0,4,1.065,0.057,0.571,0.421,6
LBBD3.py,10-2-3-a1-i2.json,10,2,3,1,2,2246,2246,0,7,2.325,0.278,1.171,0.86,5
LBBD3.py,10-2-3-a1-i3.json,10,2,3,1,3,2398,2398,0,5,1.535,0.137,0.821,0.567,6
LBBD3.py,10-2-3-a10-i1.json,10,2,3,10,1,2316,2316,0,1,0.119,0.017,0.092,0,5
LBBD3.py,10-2-3-a10-i2.json,10,2,3,10,2,2096,2096,0,1,0.196,0.014,0.172,0,3
LBBD3.py,10-2-3-a10-i3.json,10,2,3,10,3,2294,2294,0,1,0.197,0.015,0.169,0,6
LBBD3.py,10-2-3-a100-i1.json,10,2,3,100,1,2316,2316,0,1,0.118,0.017,0.091,0,5
LBBD3.py,10-2-3-a100-i2.json,10,2,3,100,2,2096,2096,0,1,0.199,0.011,0.177,0,3
LBBD3.py,10-2-3-a100-i3.json,10,2,3,100,3,2294,2294,0,1,0.19,0.011,0.17,0,6
LBBD3.py,10-2-4-a0.1-i1.json,10,2,4,0.1,1,2211,2211,0,2,0.513,0.035,0.37,0.093,6
LBBD3.py,10-2-4-a0.1-i2.json,10,2,4,0.1,2,2059,2059,0,5,1.326,0.089,0.873,0.341,5
LBBD3.py,10-2-4-a0.1-i3.json,10,2,4,0.1,3,2484,2484,0,68,40.4,7.985,11.289,21.073,5
LBBD3.py,10-2-4-a1-i1.json,10,2,4,1,1,2211,2211,0,2,0.477,0.031,0.348,0.083,6
LBBD3.py,10-2-4-a1-i2.json,10,2,4,1,2,2157,2157,0,7,2.714,0.204,1.215,1.278,5
LBBD3.py,10-2-4-a1-i3.json,10,2,4,1,3,2325,2325,0,11,4.492,0.331,1.827,2.314,5
LBBD3.py,10-2-4-a10-i1.json,10,2,4,10,1,2208,2208,0,1,0.207,0.019,0.175,0,5
LBBD3.py,10-2-4-a10-i2.json,10,2,4,10,2,2007,2007,0,1,0.203,0.02,0.17,0,4
LBBD3.py,10-2-4-a10-i3.json,10,2,4,10,3,2258,2258,0,1,0.21,0.017,0.177,0,3
LBBD3.py,10-2-4-a100-i1.json,10,2,4,100,1,2208,2208,0,1,0.213,0.015,0.185,0,5
LBBD3.py,10-2-4-a100-i2.json,10,2,4,100,2,2007,2007,0,1,0.201,0.015,0.173,0,4
LBBD3.py,10-2-4-a100-i3.json,10,2,4,100,3,2258,2258,0,1,0.201,0.014,0.174,0,3
LBBD3.py,10-2-5-a0.1-i1.json,10,2,5,0.1,1,2244,2244,0,1,0.206,0.023,0.168,0,6
LBBD3.py,10-2-5-a0.1-i2.json,10,2,5,0.1,2,2193,2193,0,5,1.572,0.097,0.828,0.628,6
LBBD3.py,10-2-5-a0.1-i3.json,10,2,5,0.1,3,2200,2200,0,17,7.041,0.588,2.94,3.489,5
LBBD3.py,10-2-5-a1-i1.json,10,2,5,1,1,2244,2244,0,1,0.211,0.022,0.175,0,6
LBBD3.py,10-2-5-a1-i2.json,10,2,5,1,2,2188,2188,0,4,1.143,0.087,0.696,0.343,5
LBBD3.py,10-2-5-a1-i3.json,10,2,5,1,3,2200,2200,0,16,6.452,0.513,2.792,3.112,5
LBBD3.py,10-2-5-a10-i1.json,10,2,5,10,1,2244,2244,0,1,0.208,0.022,0.171,0,6
LBBD3.py,10-2-5-a10-i2.json,10,2,5,10,2,2165,2165,0,1,0.228,0.021,0.18,0,5
LBBD3.py,10-2-5-a10-i3.json,10,2,5,10,3,2156,2156,0,4,1.201,0.082,0.74,0.36,4
LBBD3.py,10-2-5-a100-i1.json,10,2,5,100,1,2244,2244,0,1,0.212,0.019,0.175,0,6
LBBD3.py,10-2-5-a100-i2.json,10,2,5,100,2,2165,2165,0,1,0.223,0.016,0.186,0,5
LBBD3.py,10-2-5-a100-i3.json,10,2,5,100,3,2140,2140,0,1,0.227,0.023,0.184,0,3
LBBD3.py,10-3-3-a0.1-i1.json,10,3,3,0.1,1,2404,2404,0,7,3.18,0.23,1.598,1.331,6
LBBD3.py,10-3-3-a0.1-i2.json,10,3,3,0.1,2,2370,2370,0,19,12.115,2.442,4.755,4.886,6
